name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'unknown';0.000000;3.468240e+01;1.594293e-01;3.280125e+01;3.611242e+01;3.857132e+01;5.770061e+00;6.337805e+01;3.810700e+01;2.621709e+01;9.986345e+00;1.024141e+00;5.536348e-01;4.361577e-01;1.008593e+00;1.487217e+00;1.051059e+00;2.013622e+01;1.138996e+01;6.338948e+00;6.508050e+00;8.852456e-01;5.760466e-01;2.014942e+01;7.751838e-01;1.644560e+01;9.302661e-01;2.369239e+01;6.865656e-01;-6.845202e+00;-2.510247e+00;3.605966e-02;1.837169e+00;1.134601e+00;9.626596e-01;8.251421e+00;4.153079e-01;1.190752e+01;7.388141e-01;1.964845e+01;5.437183e-01;6.687101e+02;2.707183e-01;1.384424e+03;1.713387e-01;-1.427731e+02;-5.608944e-01;1.740948e+03;1.264671e-01;1.045685e+03;3.639621e-01;-1.389156e+02;-5.543664e-01;2.623390e+03;7.000264e-02;9.273102e+02;2.256059e-01;-1.374220e+02;-5.734808e-01;-1.452064e+01;-6.499209e-01;2.087240e+01;4.333117e-01;7.866355e-03;3.790820e+00;-2.349854e-02;-7.082137e-01;7.916154e-01;3.595969e-01;2.026022e+01;6.114601e-01;1.497823e+01;1.164689e+00;2.970360e+01;7.108743e-01;-2.103834e+01;-6.577454e-01;-1.964502e+01;2.887641e+01;-5.087434e-02;-9.807151e-03;9.693318e-01;3.719008e+00;2.531646e+00;1.366667e-01;6.847546e-02;2.028572e-01;1.273594e-01;-1.611617e+01
'unknown';0.000000;3.508081e+01;5.854304e-02;3.249620e+01;3.533583e+01;3.718451e+01;4.688313e+00;2.049542e+01;1.439308e+01;1.999026e+01;1.229791e+01;1.566053e+00;5.049018e-01;7.738571e-01;1.626372e+00;2.256932e+00;1.483075e+00;2.263317e+01;9.768536e+00;2.386791e+01;1.338948e+01;8.703061e-01;5.136386e-01;1.043513e+01;1.626623e+00;4.133777e+00;3.473177e+00;2.220685e+01;6.697291e-01;-1.671635e+01;-8.138159e-01;2.201460e-02;8.851502e-01;1.339296e+00;7.955326e-01;5.892360e+00;5.345803e-01;6.088351e+00;1.411589e+00;1.099035e+01;7.626900e-01;6.829213e+02;2.279004e-01;1.451424e+03;1.051908e-01;-1.103400e+02;-8.066465e-01;1.640583e+03;8.955048e-02;1.179364e+03;3.999470e-01;-1.101169e+02;-7.709501e-01;2.539735e+03;6.997176e-02;1.033634e+03;3.169818e-01;-1.096083e+02;-7.768630e-01;-5.120606e+00;-1.424536e+00;1.203263e+01;6.813719e-01;1.715173e-02;1.357549e+00;-1.690971e-02;-6.727709e-01;9.720137e-01;3.751387e-01;1.424149e+01;7.828912e-01;-1.787600e+00;-7.005146e+00;2.337917e+01;7.002301e-01;-2.222637e+01;-5.485799e-01;-5.377859e+00;1.279249e+01;-2.139823e-02;-6.581081e-03;7.897477e-01;6.013363e+00;3.828829e+00;1.205882e-01;5.184486e-02;1.194118e-01;1.183450e-01;-1.703566e+01
'unknown';0.000000;3.663740e+01;4.703083e-02;3.506636e+01;3.656948e+01;3.834804e+01;3.281673e+00;6.179247e+01;1.006974e+02;8.628777e+00;5.336787e+00;1.623648e+00;4.122381e-01;1.064371e+00;1.533777e+00;2.299147e+00;1.234777e+00;2.148931e+01;1.448518e+01;1.608854e+01;9.228302e+00;7.094961e-01;5.504239e-01;1.282034e+01;1.219639e+00;-3.458143e+00;-4.528604e+00;2.395658e+01;7.872856e-01;-2.042439e+01;-8.873190e-01;1.920335e-02;1.118811e+00;9.360200e-01;9.078288e-01;8.638226e+00;3.530324e-01;8.101595e+00;9.720631e-01;1.384737e+01;5.354960e-01;6.186719e+02;3.099710e-01;1.489325e+03;1.627865e-01;-9.222373e+01;-9.805012e-01;1.568066e+03;1.427502e-01;1.081150e+03;2.861298e-01;-8.653918e+01;-9.777294e-01;2.504171e+03;7.523197e-02;9.696824e+02;3.799813e-01;-8.673945e+01;-9.732074e-01;-8.227439e+00;-7.475060e-01;1.564866e+01;4.834052e-01;3.612952e-02;9.766819e-01;-1.737458e-02;-6.989918e-01;7.494321e-01;4.740812e-01;1.966548e+01;5.718455e-01;-3.675040e+00;-4.107559e+00;2.496519e+01;8.429946e-01;-2.549606e+01;-6.647877e-01;9.575639e-01;6.279971e+00;-1.037821e-02;1.016348e-03;6.523066e-01;4.633204e+00;2.334630e+00;2.588889e-01;1.655928e-01;1.494444e-01;1.243861e-01;-1.624279e+01
'unknown';0.000000;3.408397e+01;4.382727e-02;3.228563e+01;3.430373e+01;3.520325e+01;2.917614e+00;1.209850e+01;6.217908e+00;7.583224e+00;0;1.445042e+00;5.460321e-01;6.429946e-01;1.445344e+00;2.189790e+00;1.546795e+00;2.670589e+01;1.524690e+01;2.239865e+01;1.098548e+01;6.896808e-01;6.473235e-01;1.580459e+01;1.005143e+00;-9.050888e+00;-1.229311e+00;1.428905e+01;1.010061e+00;-1.411871e+01;-1.120888e+00;1.633335e-02;6.474681e-01;1.172001e+00;8.425845e-01;6.564466e+00;4.024076e-01;6.220029e-02;8.104478e+01;1.251271e+01;5.350618e-01;6.120695e+02;2.208844e-01;1.585279e+03;2.123187e-01;-1.037591e+02;-9.163144e-01;1.486546e+03;1.281142e-01;1.285712e+03;3.164743e-01;-1.044797e+02;-8.823379e-01;2.410623e+03;1.004872e-01;9.464599e+02;2.031112e-01;-1.068711e+02;-8.398749e-01;-4.869936e+00;-1.150357e+00;1.477584e+01;4.833097e-01;1.961547e-02;1.500785e+00;-1.675284e-02;-7.583705e-01;8.897201e-01;4.441158e-01;2.585942e+01;4.555005e-01;-1.412343e+01;-6.305846e-01;1.193127e+01;1.363385e+00;-1.920847e+01;-7.790180e-01;-1.675294e+00;8.169117e+00;-1.762695e-02;2.406022e-03;5.241007e-01;6.629835e+00;2.272727e+00;2.125000e-01;4.322904e-02;2.075000e-01;1.132199e-01;-1.795988e+01
'unknown';0.000000;3.551464e+01;5.267984e-02;3.406915e+01;3.543033e+01;3.707047e+01;3.001316e+00;3.840487e+01;6.881813e+01;1.459025e+01;8.784091e+00;1.646048e+00;4.849048e-01;9.345443e-01;1.545238e+00;2.474809e+00;1.540265e+00;2.222015e+01;1.702439e+01;1.578650e+01;8.669665e+00;7.176156e-01;6.350448e-01;1.121308e+01;1.341997e+00;-5.098785e+00;-2.946740e+00;1.990517e+01;9.201486e-01;-1.707685e+01;-9.772866e-01;2.168949e-02;9.882645e-01;9.661955e-01;7.978861e-01;6.523543e+00;4.820544e-01;5.002202e+00;1.980192e+00;1.126513e+01;6.077083e-01;6.908398e+02;2.185684e-01;1.439139e+03;1.571688e-01;-8.726142e+01;-1.034759e+00;1.640078e+03;1.142675e-01;1.122832e+03;2.859088e-01;-8.868351e+01;-9.720162e-01;2.512284e+03;7.486825e-02;9.836036e+02;1.995927e-01;-8.895389e+01;-9.635757e-01;-5.649260e+00;-1.071121e+00;1.330088e+01;4.810807e-01;2.727337e-02;1.247779e+00;-1.383800e-02;-1.023282e+00;8.324946e-01;4.781537e-01;1.916394e+01;5.328362e-01;-8.418237e+00;-1.831374e+00;2.216115e+01;9.880034e-01;-2.369773e+01;-6.934235e-01;3.651280e-01;6.863151e+00;-1.548863e-02;4.488762e-03;5.335775e-01;4.519774e+00;2.500000e+00;2.336363e-01;2.114570e-01;1.454545e-01;1.789293e-01;-1.698308e+01
'unknown';0.000000;3.565915e+01;6.522333e-02;3.427800e+01;3.587983e+01;3.691492e+01;2.636913e+00;1.735969e+02;3.578618e+02;2.248155e+01;1.925656e+01;1.531460e+00;4.834423e-01;8.016932e-01;1.534389e+00;2.198366e+00;1.396672e+00;2.498972e+01;1.638510e+01;1.656489e+01;1.024378e+01;7.048415e-01;6.140826e-01;1.178191e+01;1.301308e+00;-3.502182e+00;-4.285970e+00;2.415788e+01;7.205563e-01;-1.979724e+01;-9.278331e-01;2.438425e-02;1.774773e+00;1.033324e+00;8.143791e-01;7.069067e+00;5.059283e-01;6.327893e+00;1.563352e+00;1.158939e+01;5.723913e-01;6.678024e+02;2.299495e-01;1.395012e+03;1.467848e-01;-1.023705e+02;-8.941141e-01;1.658764e+03;1.226770e-01;1.093863e+03;3.966111e-01;-1.041796e+02;-8.344086e-01;2.531295e+03;7.838172e-02;9.942776e+02;3.180965e-01;-1.031447e+02;-8.498825e-01;-6.323739e+00;-9.758969e-01;1.291146e+01;5.564693e-01;3.075686e-02;1.095788e+00;-1.634952e-02;-7.917708e-01;7.758942e-01;4.601327e-01;1.901495e+01;5.807015e-01;-6.152280e+00;-2.491755e+00;2.773663e+01;7.145935e-01;-2.744788e+01;-6.607215e-01;-1.829506e+00;9.063320e+00;-1.519715e-02;-8.780495e-04;6.292179e-01;5.143854e+00;2.626970e+00;1.923333e-01;1.322040e-01;1.625806e-01;1.472756e-01;-1.752700e+01
'unknown';0.000000;3.520103e+01;4.620917e-02;3.399162e+01;3.512804e+01;3.674430e+01;2.752682e+00;5.643068e+01;9.326026e+01;1.741782e+01;1.690043e+01;1.384180e+00;5.757243e-01;6.881953e-01;1.226753e+00;2.171245e+00;1.483049e+00;1.783314e+01;9.479479e+00;1.644400e+01;8.882854e+00;6.839293e-01;7.043089e-01;4.182380e+00;3.124699e+00;-2.849090e-02;-4.163032e+02;1.978251e+01;7.846097e-01;-1.192105e+01;-1.255072e+00;2.141276e-02;8.619923e-01;1.339940e+00;7.113142e-01;4.790205e+00;6.416284e-01;4.517081e+00;1.864423e+00;9.356902e+00;7.535353e-01;6.668326e+02;2.240656e-01;1.414591e+03;1.232402e-01;-1.320238e+02;-6.583427e-01;1.651594e+03;9.811033e-02;1.062299e+03;2.816663e-01;-1.328031e+02;-6.349377e-01;2.525348e+03;6.825848e-02;1.029719e+03;2.283618e-01;-1.319075e+02;-6.473010e-01;-4.035470e+00;-1.450714e+00;1.015067e+01;6.385608e-01;1.693394e-02;1.536745e+00;-1.581962e-02;-8.811510e-01;9.684561e-01;4.366548e-01;1.164666e+01;6.453608e-01;-8.321568e-01;-1.481665e+01;2.210487e+01;8.685755e-01;-1.761350e+01;-9.431542e-01;-7.772442e-01;8.190578e+00;-2.423744e-02;1.943237e-03;5.228158e-01;4.484305e+00;2.705750e+00;1.270833e-01;7.645692e-02;2.132000e-01;2.412587e-01;-1.859430e+01
'unknown';0.000000;3.710015e+01;1.259532e-01;3.535479e+01;3.622903e+01;3.768505e+01;2.330265e+00;5.802465e+02;9.262905e+02;5.899593e+01;5.556034e+01;1.649564e+00;5.034050e-01;8.094264e-01;1.629809e+00;2.426302e+00;1.616876e+00;1.745704e+01;9.555401e+00;1.473195e+01;9.188746e+00;7.954717e-01;5.847205e-01;5.366248e+00;2.691935e+00;-1.264295e+00;-9.500409e+00;1.953927e+01;7.538068e-01;-1.608429e+01;-7.785173e-01;2.151891e-02;9.951827e-01;1.264482e+00;7.647083e-01;5.137650e+00;8.499824e-01;5.483779e+00;1.652272e+00;1.027415e+01;1.018706e+00;6.078417e+02;3.099673e-01;1.411342e+03;1.898440e-01;-1.131611e+02;-8.167530e-01;1.586080e+03;9.951560e-02;1.131587e+03;2.406726e-01;-1.057937e+02;-8.412240e-01;2.470081e+03;6.916455e-02;1.087603e+03;3.592613e-01;-1.053568e+02;-8.480331e-01;-3.304889e+00;-2.604184e+00;9.250994e+00;9.795354e-01;2.760678e-02;9.898505e-01;-1.902694e-02;-7.339185e-01;9.368361e-01;4.239226e-01;1.130322e+01;1.114231e+00;-4.144209e+00;-2.729195e+00;2.032039e+01;8.401162e-01;-2.007185e+01;-6.322941e-01;-5.615939e-01;8.284197e+00;-1.269233e-02;-5.942018e-03;6.388886e-01;4.458599e+00;3.205128e+00;1.476000e-01;1.321599e-01;1.384615e-01;1.988755e-01;-1.736908e+01
'unknown';0.000000;3.553424e+01;6.463397e-02;3.244657e+01;3.601270e+01;3.765610e+01;5.209534e+00;1.130228e+02;5.956234e+01;1.512245e+01;3.839575e+00;1.402016e+00;5.913826e-01;2.759789e-01;1.528893e+00;2.158671e+00;1.882692e+00;1.427737e+01;6.490222e+00;1.635189e+01;1.175406e+01;7.480240e-01;6.509751e-01;1.562455e+00;9.156962e+00;7.243209e+00;1.307385e+00;1.858550e+01;8.285136e-01;-8.587799e+00;-1.539212e+00;2.151773e-02;8.990164e-01;1.115760e+00;6.318575e-01;5.863908e+00;5.254897e-01;1.658248e+01;5.553241e-01;1.476490e+01;5.557872e-01;6.398850e+02;2.697523e-01;1.466076e+03;1.689876e-01;-1.448359e+02;-5.635807e-01;1.621262e+03;9.445640e-02;1.027851e+03;3.550866e-01;-1.435813e+02;-5.510110e-01;2.551197e+03;5.453037e-02;8.677497e+02;1.544602e-01;-1.427438e+02;-5.605535e-01;-3.847761e+00;-1.896623e+00;1.127210e+01;7.625372e-01;3.949804e-02;7.529861e-01;-8.993058e-03;-1.698634e+00;9.184463e-01;3.909445e-01;7.140054e+00;1.465200e+00;7.311467e+00;1.345279e+00;2.125903e+01;9.662896e-01;-1.254608e+01;-1.326789e+00;-3.700717e+00;1.170436e+01;-2.356674e-02;1.199727e-03;6.716371e-01;4.214560e+00;3.125000e+00;9.124999e-02;3.887078e-02;1.844444e-01;1.489303e-01;-1.766544e+01
'unknown';0.000000;3.496083e+01;9.305520e-02;3.332383e+01;3.547003e+01;3.688213e+01;3.558300e+00;4.594149e+02;5.144423e+02;7.385268e+01;6.074537e+01;1.507632e+00;5.852341e-01;6.455857e-01;1.397989e+00;2.525699e+00;1.880113e+00;2.351772e+01;1.405217e+01;1.714087e+01;1.099247e+01;8.866551e-01;5.563166e-01;1.081151e+01;1.114014e+00;5.177352e+00;2.496325e+00;1.696431e+01;8.744132e-01;-9.311461e+00;-1.357819e+00;4.073155e-02;2.664649e+00;1.351695e+00;7.377233e-01;5.294693e+00;5.836967e-01;8.591446e+00;1.318256e+00;1.162941e+01;7.620077e-01;6.192291e+02;2.727214e-01;1.506884e+03;2.013287e-01;-1.205768e+02;-7.374257e-01;1.582168e+03;1.081137e-01;1.070022e+03;2.422490e-01;-1.213679e+02;-7.019881e-01;2.531746e+03;5.831445e-02;9.285262e+02;1.828444e-01;-1.212623e+02;-7.025003e-01;-4.850873e+00;-1.517237e+00;1.126786e+01;6.621408e-01;1.381917e-02;1.929800e+00;-8.450501e-03;-2.083103e+00;1.062213e+00;3.436054e-01;1.132014e+01;9.255651e-01;9.704833e-01;1.456154e+01;1.632088e+01;1.037336e+00;-1.235909e+01;-9.861909e-01;-1.094301e+01;1.871489e+01;-2.784678e-02;-6.987393e-03;7.804439e-01;5.044510e+00;4.216867e+00;9.142857e-02;7.347080e-02;1.166667e-01;9.335713e-02;-1.682936e+01
'unknown';0.000000;3.438330e+01;7.198974e-02;3.223373e+01;3.497548e+01;3.656584e+01;4.332115e+00;2.588046e+02;3.830101e+02;3.757615e+01;3.493352e+01;1.446945e+00;5.858133e-01;7.977318e-01;1.267993e+00;2.343240e+00;1.545509e+00;2.123440e+01;1.426701e+01;1.127007e+01;9.561994e+00;8.539020e-01;6.723591e-01;3.393270e+00;4.119095e+00;4.718878e+00;2.683295e+00;1.417147e+01;8.940666e-01;-6.864171e+00;-1.721249e+00;1.711581e-02;8.334864e-01;1.136276e+00;6.696057e-01;5.175137e+00;4.987070e-01;3.608987e+00;1.920160e+00;1.229262e+01;6.653126e-01;6.663720e+02;2.228167e-01;1.458115e+03;1.323059e-01;-1.482361e+02;-5.572834e-01;1.606494e+03;8.468415e-02;1.152408e+03;1.602149e-01;-1.488254e+02;-5.400689e-01;2.524532e+03;6.101688e-02;9.628741e+02;1.735393e-01;-1.494681e+02;-5.306783e-01;-4.865305e+00;-1.190297e+00;1.161105e+01;4.877245e-01;1.273335e-02;2.963319e+00;-1.458150e-02;-9.765415e-01;1.118623e+00;4.459633e-01;1.218223e+01;5.264345e-01;-1.446194e+00;-7.418611e+00;1.102850e+01;1.191520e+00;-1.160207e+01;-1.000565e+00;-4.452557e+00;1.179475e+01;-2.427344e-02;-3.256232e-03;7.474983e-01;3.903904e+00;2.134146e+00;1.200000e-01;8.717798e-02;2.862500e-01;1.537805e-01;-1.777568e+01
'unknown';0.000000;3.797577e+01;2.040813e-01;3.391431e+01;3.631873e+01;3.845265e+01;4.538342e+00;5.577755e+02;1.294790e+02;2.718837e+01;3.384548e+01;1.513307e+00;5.008938e-01;7.074293e-01;1.642656e+00;2.151472e+00;1.444042e+00;1.928910e+01;1.562684e+01;1.459482e+01;9.536203e+00;7.187321e-01;6.997327e-01;1.709220e+00;8.599621e+00;5.801842e+00;2.200448e+00;1.488835e+01;9.892864e-01;-1.273905e+01;-9.954925e-01;2.166156e-02;8.322530e-01;1.228565e+00;6.412821e-01;5.043928e+00;8.381748e-01;7.463440e+00;1.156372e+00;1.403257e+01;6.728449e-01;6.497053e+02;2.739502e-01;1.348221e+03;1.114499e-01;-1.283605e+02;-6.857935e-01;1.632654e+03;9.012497e-02;1.026194e+03;2.649254e-01;-1.234695e+02;-6.817930e-01;2.559582e+03;5.505993e-02;9.474012e+02;2.414847e-01;-1.220966e+02;-6.892396e-01;-3.679152e+00;-2.238690e+00;9.378731e+00;9.605684e-01;1.298985e-02;2.240335e+00;-1.675840e-02;-8.307455e-01;8.925497e-01;3.656333e-01;6.746829e+00;2.114493e+00;7.001756e+00;1.626535e+00;1.488710e+01;1.152463e+00;-1.760274e+01;-7.456755e-01;-8.360696e-01;7.959921e+00;-2.464752e-02;-3.922928e-03;6.120011e-01;5.387205e+00;4.109589e+00;9.416667e-02;4.940619e-02;1.184615e-01;1.555064e-01;-1.724192e+01
'unknown';0.000000;3.480764e+01;1.115841e-01;3.297201e+01;3.349445e+01;3.591579e+01;2.943787e+00;2.006489e+02;2.108608e+02;7.163583e+01;8.067381e+01;1.296657e+00;6.099678e-01;4.572547e-01;1.251334e+00;1.991805e+00;1.534550e+00;1.991185e+01;9.815284e+00;2.014886e+01;1.423251e+01;7.540255e-01;8.108762e-01;5.130381e+00;2.992463e+00;5.654371e+00;2.337727e+00;1.157866e+01;1.382762e+00;-1.059046e+01;-1.451194e+00;2.791082e-02;8.054686e-01;1.172713e+00;8.698502e-01;5.008180e+00;7.465973e-01;6.528776e+00;1.183142e+00;1.848239e+01;4.929242e-01;6.634419e+02;2.799191e-01;1.504233e+03;1.365796e-01;-1.454392e+02;-5.707470e-01;1.548062e+03;1.297400e-01;1.139979e+03;2.046879e-01;-1.446583e+02;-5.470960e-01;2.530857e+03;5.062723e-02;9.298776e+02;4.219331e-01;-1.457563e+02;-5.310327e-01;-6.454319e+00;-1.317499e+00;1.283002e+01;6.543454e-01;2.282713e-02;1.328414e+00;-2.050322e-02;-8.166233e-01;9.087242e-01;4.900720e-01;1.307578e+01;8.760893e-01;8.783106e+00;1.798849e+00;6.140915e+00;2.821489e+00;-1.696775e+01;-9.845592e-01;-3.913842e+00;1.132257e+01;-1.495073e-02;-3.293484e-03;7.000089e-01;4.242424e+00;3.384615e+00;8.000000e-02;5.081160e-02;1.783333e-01;1.725704e-01;-1.826321e+01
'unknown';0.000000;3.413791e+01;4.328529e-02;3.255008e+01;3.398397e+01;3.521263e+01;2.662548e+00;1.971292e+01;1.371808e+01;1.824215e+01;8.222171e+00;1.496851e+00;5.649377e-01;6.875014e-01;1.434529e+00;2.382404e+00;1.694903e+00;2.691031e+01;1.678452e+01;1.628816e+01;8.993521e+00;7.817981e-01;7.109191e-01;7.698410e+00;1.467208e+00;1.230992e+00;9.851569e+00;1.588339e+01;7.037160e-01;-3.182987e+00;-3.870040e+00;2.330521e-02;7.825887e-01;9.847861e-01;7.332633e-01;5.400555e+00;6.260178e-01;5.722902e+00;1.729006e+00;1.491776e+01;7.262678e-01;6.183411e+02;3.212708e-01;1.403946e+03;1.212765e-01;-1.166036e+02;-7.789736e-01;1.536071e+03;9.540701e-02;1.159782e+03;1.789097e-01;-1.195086e+02;-7.306553e-01;2.465201e+03;5.200883e-02;9.447842e+02;1.855438e-01;-1.209506e+02;-7.074746e-01;-7.507453e+00;-1.026091e+00;1.424916e+01;4.975884e-01;6.837433e-04;3.640763e+01;-1.379088e-02;-1.198796e+00;9.567161e-01;6.726701e-01;1.475311e+01;4.734747e-01;2.602458e+00;4.881499e+00;1.176812e+01;8.400663e-01;-2.942577e+00;-4.450208e+00;-1.993468e+00;1.114914e+01;-2.550454e-02;3.742382e-04;6.727982e-01;4.980843e+00;3.515625e+00;1.133333e-01;3.464102e-02;1.350000e-01;1.094760e-01;-1.786666e+01
'unknown';0.000000;3.392409e+01;7.596733e-02;3.266146e+01;3.395516e+01;3.434663e+01;1.685169e+00;7.210361e+01;4.085345e+01;4.835720e+02;4.743928e+02;1.615544e+00;5.979881e-01;4.838715e-01;1.566755e+00;2.676759e+00;2.192888e+00;2.528619e+01;1.707520e+01;1.921133e+01;1.083086e+01;8.115679e-01;6.566330e-01;2.277850e+00;6.200150e+00;1.862185e+00;6.249007e+00;1.929202e+01;8.001472e-01;-1.552681e+01;-8.536564e-01;2.812716e-02;1.428536e+00;1.392881e+00;7.271816e-01;3.369335e+00;9.885002e-01;6.163171e+00;1.534690e+00;1.251421e+01;7.793751e-01;6.621647e+02;2.870267e-01;1.429653e+03;1.146991e-01;-1.245250e+02;-7.294279e-01;1.635794e+03;8.726668e-02;1.177778e+03;3.475603e-01;-1.260520e+02;-6.880310e-01;2.513138e+03;7.142391e-02;1.104958e+03;2.527484e-01;-1.247918e+02;-7.060159e-01;-3.238011e+00;-2.366080e+00;8.692501e+00;9.474717e-01;3.562275e-02;7.408599e-01;-2.546732e-02;-6.302643e-01;1.000279e+00;3.281972e-01;9.731455e+00;8.963662e-01;7.980471e-01;1.473371e+01;1.904632e+01;9.267976e-01;-2.225731e+01;-5.430871e-01;1.611756e+00;5.361316e+00;-9.826614e-03;-4.448453e-03;7.126410e-01;4.040404e+00;2.739726e+00;1.375000e-01;1.128882e-01;1.833333e-01;8.793937e-02;-1.754138e+01
'unknown';0.000000;3.554531e+01;5.564138e-02;3.380614e+01;3.530434e+01;3.721828e+01;3.412144e+00;1.075217e+01;5.188336e+00;1.513984e+01;4.698892e+00;1.472911e+00;4.779429e-01;9.183502e-01;1.380290e+00;2.112434e+00;1.194084e+00;1.486623e+01;9.985628e+00;1.278308e+01;7.910106e+00;7.560579e-01;5.920717e-01;8.632950e+00;1.665011e+00;8.146125e+00;1.381810e+00;2.726635e+01;5.754240e-01;-1.130493e+01;-1.537647e+00;1.529322e-02;1.188482e+00;9.858751e-01;7.131596e-01;7.046380e+00;5.130758e-01;1.289707e+01;6.632698e-01;1.592505e+01;4.907869e-01;5.163906e+02;2.550751e-01;1.331515e+03;1.317560e-01;-9.271426e+01;-1.004951e+00;1.624559e+03;9.425729e-02;9.418849e+02;3.261713e-01;-9.718756e+01;-8.717952e-01;2.480756e+03;6.531089e-02;1.109343e+03;3.105878e-01;-9.486095e+01;-9.126561e-01;-8.262049e+00;-9.758897e-01;1.364984e+01;6.419364e-01;2.238934e-02;1.325433e+00;-2.359542e-02;-4.872477e-01;8.044583e-01;4.570878e-01;1.375587e+01;8.190407e-01;7.010305e+00;1.600492e+00;3.310757e+01;4.491910e-01;-1.866986e+01;-7.929514e-01;-6.175991e+00;1.353169e+01;-3.140211e-02;-7.064212e-03;7.151757e-01;4.694836e+00;2.612827e+00;2.109091e-01;1.071494e-01;1.500000e-01;1.163849e-01;-1.660342e+01
