name;frameTime;pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_LOGenergy;pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_LOGenergy_de;pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12];pcm_LOGenergy_de_de
'unknown';15.650000;3.355119e+01;-4.479609e+01;-8.367088e+00;2.847488e+01;-5.025678e+01;-4.901327e+01;4.453314e-01;-2.628857e+01;1.306003e+00;4.553001e+00;-1.686024e+01;-2.425282e+01;2.211297e+01;1.290586e-01;-7.572243e-01;-1.062363e+00;-9.066296e-02;-1.573438e+00;-1.570879e+00;-6.231040e-01;3.279579e-01;2.232254e-02;1.044741e+00;-3.722704e+00;1.509273e+00;-2.206993e-03;-9.756950e-01;-1.438095e-01;2.653267e+00;8.035556e-01;1.438872e-01;1.459596e+00;2.826510e-01;7.486065e-02;-2.747531e-01;-7.697554e-01;-8.462692e-01;5.741211e-01;-9.988847e-02
'unknown';15.660000;3.174815e+01;-4.496929e+01;-6.933996e+00;2.432991e+01;-5.415334e+01;-5.019413e+01;-2.195993e+00;-2.302987e+01;-7.074408e-01;-9.271877e-01;-2.097208e+01;-1.729227e+01;2.215665e+01;-2.762997e-01;-1.446365e+00;3.398389e+00;1.912858e+00;-1.091123e+00;-8.736916e-02;-4.761134e-01;-4.392920e-01;7.654116e-01;-2.006058e-01;-2.498152e+00;9.241852e-01;-1.005102e-01;-6.092882e-01;1.876515e-01;1.990530e+00;9.092461e-01;1.382455e+00;2.394655e+00;6.303830e-01;9.846826e-02;2.202033e-01;-5.259954e-01;6.380888e-01;5.106622e-03;-1.626342e-01
'unknown';15.670000;3.328849e+01;-5.091684e+01;-3.237079e+00;2.392951e+01;-5.672946e+01;-4.634118e+01;2.581734e+00;-2.935692e+01;3.286262e-01;-1.111761e+00;-2.085363e+01;-1.787298e+01;2.199998e+01;-2.600420e+00;5.883247e-01;5.547428e+00;1.924114e+00;2.393696e+00;2.909281e+00;-9.266604e-01;1.427793e+00;3.939890e-01;-1.869289e-01;-1.360897e+00;1.113537e+00;-2.828375e-01;-1.330957e-01;4.764788e-01;3.778781e-01;3.889208e-01;1.736437e+00;2.758065e+00;9.870850e-01;3.630911e-01;4.141189e-02;-1.792719e-01;1.386114e+00;-2.406911e-01;-2.226374e-01
'unknown';15.680000;3.149039e+01;-5.096185e+01;9.235704e+00;3.591607e+01;-5.526395e+01;-4.421703e+01;-2.225521e+00;-3.103092e+01;2.307410e+00;8.904453e-01;-1.968403e+01;-2.351443e+01;2.164779e+01;-1.382944e+00;8.367626e-01;3.637679e+00;2.683991e+00;5.197879e+00;7.455000e+00;1.696937e+00;1.818575e+00;1.139906e+00;1.967262e-01;4.424440e-01;-2.360586e-01;-6.082466e-01;4.602072e-01;1.245236e-01;-1.709420e+00;-8.299898e-01;7.289667e-01;2.152609e+00;1.448035e+00;-2.331915e-01;-6.763948e-01;9.578804e-02;1.115698e+00;2.736166e-01;-2.112939e-01
'unknown';15.690000;2.067797e+01;-3.885819e+01;1.128520e+01;3.230237e+01;-3.773300e+01;-3.745541e+01;-4.173206e+00;-1.514909e+01;1.768523e+00;2.709540e+00;-2.430876e+01;-1.557405e+01;2.095321e+01;1.690235e-02;4.836060e-01;7.073826e-01;1.468375e+00;3.964246e+00;8.448262e+00;3.225796e+00;1.014480e+00;4.213459e-02;-5.028455e-02;1.737568e+00;8.859390e-01;-8.615259e-01;8.987733e-01;-9.134170e-01;-2.250203e+00;-1.148551e+00;-1.153030e+00;-4.775248e-02;6.809488e-01;-1.662156e+00;-1.087469e+00;5.842939e-02;4.396794e-01;3.549584e-01;-9.241170e-02
'unknown';15.700000;3.113869e+01;-4.681480e+01;3.993259e+00;3.356344e+01;-3.766218e+01;-1.736201e+01;9.666162e+00;-2.104092e+01;4.272143e+00;-1.854207e+00;-1.703230e+01;-1.962202e+01;1.963880e+01;7.160748e-01;-7.713875e-01;-2.728687e+00;-2.009221e+00;1.768436e+00;7.906187e+00;4.687833e+00;-1.398593e+00;-2.440635e+00;2.100122e-01;1.531107e+00;2.406067e+00;-8.676354e-01;1.161726e-01;-5.508145e-01;-9.628115e-01;-9.589475e-01;-1.682279e+00;-2.671119e+00;-1.485880e+00;-1.681708e+00;-1.145992e+00;1.845534e-01;-5.566319e-01;6.664470e-01;1.046320e-01
'unknown';15.710000;3.354885e+01;-5.057233e+01;2.921057e+00;3.244770e+01;-4.570912e+01;-1.752738e+01;1.276487e+01;-2.927952e+01;-4.430674e-01;9.142359e-03;-1.349165e+01;-1.538949e+01;1.869684e+01;8.439363e-01;-3.174685e+00;-2.520406e+00;-1.472033e+00;-1.656731e+00;2.444926e+00;9.826357e-01;-5.274402e+00;-3.253087e+00;9.857507e-02;2.931682e-01;1.567266e+00;-6.152016e-01;-3.246745e-01;-1.446061e-02;5.714905e-01;-1.307053e-01;-1.041847e+00;-3.040697e+00;-2.329903e+00;-5.074596e-01;2.019806e-01;2.563258e-01;-1.247113e+00;3.611976e-01;2.443131e-01
'unknown';15.720000;2.863532e+01;-4.896171e+01;-2.256571e-01;2.579730e+01;-4.243371e+01;-1.465011e+01;1.274461e+01;-3.095867e+01;-8.789970e+00;3.290705e+00;-1.743705e+01;-1.157637e+01;1.843780e+01;-1.215598e+00;-8.816452e-02;4.375153e-01;-6.405424e-01;-4.030266e-01;-2.898925e+00;-4.610883e+00;-3.445526e+00;-2.942442e+00;1.045063e+00;-1.618516e+00;2.755513e+00;-2.082489e-01;-2.316420e-01;2.293183e-01;1.552750e+00;6.776147e-01;-6.880612e-01;-2.030132e+00;-1.301197e+00;1.286730e+00;1.554397e+00;-7.850243e-02;-7.934660e-01;1.780142e-01;2.401509e-01
'unknown';15.730000;2.614934e+01;-5.365816e+01;7.926304e-01;2.882527e+01;-4.363089e+01;-2.658673e+01;-7.992499e-01;-3.656222e+01;-7.965855e+00;6.299596e-01;-2.264054e+01;-1.176055e+01;1.847770e+01;-6.406334e-01;6.969146e-02;1.981734e+00;1.305084e-01;-1.592609e-01;-1.352665e+00;-3.774360e+00;-4.993515e-01;1.302941e+00;8.138189e-01;-2.923187e+00;2.517204e+00;3.034630e-02;-1.262788e-01;1.595308e-01;1.506458e+00;2.665734e-01;-2.132856e-01;9.484872e-01;1.370039e+00;2.375635e+00;1.456819e+00;-3.920030e-01;2.402871e-01;-6.497023e-02;1.313053e-01
'unknown';15.740000;2.876046e+01;-4.571271e+01;7.245049e+00;3.217194e+01;-4.071643e+01;-2.732696e+01;-6.606193e+00;-3.462720e+01;-6.678675e+00;3.060701e+00;-2.055043e+01;-7.658930e+00;1.870713e+01;3.001499e-01;-1.246984e+00;2.783992e+00;5.775814e-01;-2.420605e+00;-3.456753e-01;5.603447e-01;2.647531e+00;3.053338e+00;-5.401219e-01;-8.280457e-01;2.821169e+00;1.034508e-02;-2.611771e-02;-5.643954e-01;7.280720e-01;1.132041e-01;-4.084373e-01;2.006346e+00;2.726311e+00;1.295836e+00;5.226002e-01;-5.097572e-01;1.045212e+00;-1.322259e+00;4.412436e-02
'unknown';15.750000;3.028312e+01;-5.184837e+01;9.094375e+00;2.991292e+01;-4.736406e+01;-1.795228e+01;3.568471e+00;-2.994201e+01;5.015990e+00;4.193239e+00;-2.655090e+01;-4.762189e+00;1.871391e+01;-5.453318e-01;-1.797621e+00;3.838645e+00;-7.482281e-01;-1.714369e+00;5.910737e+00;5.247217e+00;3.557245e+00;1.033120e+00;-1.068847e+00;1.099369e+00;1.209586e+00;-6.797199e-02;-2.728960e-01;1.713717e-01;5.922643e-01;6.947660e-02;-7.144655e-01;8.796747e-02;1.215615e+00;-6.058177e-01;-8.256009e-01;-6.106830e-01;1.945440e+00;-1.911737e+00;9.548055e-02
'unknown';15.760000;2.806918e+01;-5.610153e+01;9.543430e+00;2.814138e+01;-5.267015e+01;-2.069571e+01;1.336247e+01;-2.103112e+01;-1.420199e-02;-1.191544e+00;-1.962210e+01;-9.697063e-01;1.837142e+01;-1.393838e+00;-1.976485e+00;3.149419e+00;3.648462e-01;-1.667659e+00;3.501106e+00;4.509886e+00;1.005356e+00;-1.945304e-01;-5.623897e-01;1.596267e+00;-3.201972e+00;6.153202e-02;-3.022215e-01;1.160865e+00;3.104887e-01;-6.470795e-02;-1.114196e+00;-2.027968e+00;-9.281748e-01;-2.014580e+00;-1.536149e+00;-4.663193e-01;1.259539e+00;-1.222599e+00;2.208361e-01
'unknown';15.770000;2.376832e+01;-5.745186e+01;1.883667e+01;2.709941e+01;-4.622587e+01;-3.486751e-01;1.545251e+01;-2.557404e+01;-6.132493e+00;-2.588154e+00;-1.760786e+01;-9.057228e+00;1.830570e+01;-1.158119e+00;1.291301e+00;4.760342e+00;5.842590e-01;-4.108062e+00;-2.836218e+00;3.289434e-01;-2.707353e+00;-1.201129e+00;-2.228462e+00;5.591858e+00;-4.029909e+00;4.821556e-01;6.440163e-02;1.458956e+00;-2.565517e-01;-5.639794e-02;-1.661864e+00;-3.839942e+00;-2.010898e+00;-1.663282e+00;-1.552382e+00;-4.513276e-01;5.545834e-01;9.261483e-01;2.633260e-01
'unknown';15.780000;2.504867e+01;-5.279340e+01;1.812100e+01;3.540293e+01;-4.962382e+01;-1.862324e+01;1.000122e+01;-3.178441e+01;-2.077085e+00;3.639450e+00;-1.704062e+01;-2.152127e+01;1.921889e+01;-9.045639e-01;3.012880e+00;3.875587e+00;-4.122019e-01;-6.794739e+00;-6.112039e+00;-1.621392e+00;-4.293074e+00;-3.510283e+00;-2.291911e+00;3.223405e+00;-6.720791e-01;8.394617e-01;4.058727e-01;7.538393e-01;-5.128965e-01;-3.462689e-01;-9.618849e-01;-1.830431e+00;-1.068071e+00;2.039580e-01;-1.194530e+00;-2.485271e-01;4.492831e-01;2.398132e+00;1.234844e-01
'unknown';15.790000;2.600278e+01;-4.704594e+01;2.860730e+01;2.920344e+01;-6.942754e+01;-3.316961e+01;6.893813e+00;-3.810213e+01;4.178693e-02;-9.364568e+00;1.176514e-01;-1.463595e+01;2.070095e+01;-4.679605e-01;3.002478e+00;2.192803e+00;-6.416937e-01;-7.460147e+00;-8.482401e+00;-1.741632e+00;-2.109951e+00;-5.070916e+00;-2.460725e+00;3.058717e+00;4.575382e+00;8.596933e-01;3.737767e-01;-3.645046e-01;-1.059954e+00;6.533904e-02;1.418462e+00;8.834416e-01;3.475592e-01;2.283950e+00;-2.085025e-01;8.017710e-01;-7.810618e-01;1.474994e+00;-1.261635e-01
'unknown';15.800000;2.242913e+01;-4.624009e+01;2.403605e+01;2.502836e+01;-7.504301e+01;-3.484544e+01;9.534853e+00;-3.623244e+01;-2.065276e+01;-9.262893e+00;-1.236783e+01;-1.540740e+00;2.137110e+01;2.904465e-01;9.371220e-01;1.868706e+00;-7.535219e-01;-4.801041e+00;-2.827956e+00;2.048200e-01;1.726445e+00;-4.232286e+00;-1.688894e+00;5.109253e+00;4.486043e+00;4.901850e-01;2.809312e-01;-7.040530e-01;-7.293190e-01;7.036206e-01;3.397638e+00;2.114018e+00;7.489630e-01;2.667440e+00;1.422646e+00;9.585034e-01;-6.244372e-01;-8.517885e-01;-3.016056e-01
'unknown';15.810000;2.273829e+01;-4.571612e+01;2.684315e+01;2.907822e+01;-7.081701e+01;-3.464958e+01;6.977526e+00;-3.389977e+01;-2.219924e+01;-8.440606e+00;-4.650672e+00;3.829417e+00;2.152806e+01;1.132587e-01;5.066563e-01;4.640099e-01;1.081614e+00;1.987400e+00;-6.105194e-02;1.153633e+00;5.702641e+00;-1.882640e+00;1.478885e+00;7.436246e-01;7.660021e-01;2.597656e-02;1.179430e-01;-3.675928e-01;-7.708396e-01;5.761005e-01;3.711327e+00;2.171772e+00;7.650261e-01;1.542471e+00;1.665891e+00;6.693805e-01;-1.299710e+00;-2.241597e+00;-3.322290e-01
'unknown';15.820000;2.813315e+01;-4.877269e+01;2.834660e+01;3.169793e+01;-7.293429e+01;-3.202303e+01;1.098346e+01;-2.525336e+01;-1.211800e+01;-5.267002e+00;1.088981e+01;-8.323733e+00;2.125627e+01;2.094824e-01;7.405254e-01;1.093389e+00;2.244247e+00;5.469680e+00;2.473793e-01;6.757900e-01;5.137832e+00;2.008806e+00;5.308017e-01;1.258765e+00;-3.026332e+00;-2.517080e-01;-2.655721e-02;2.216468e-02;-1.311314e+00;6.252719e-02;2.424683e+00;8.655073e-01;2.566560e-01;-3.930184e-01;1.008851e+00;2.361113e-01;-1.884850e+00;-1.512750e+00;-2.385995e-01
'unknown';15.830000;2.371706e+01;-4.324635e+01;2.877207e+01;3.127673e+01;-6.054490e+01;-3.488607e+01;1.193767e+01;-1.507847e+01;-1.363879e+01;-3.968089e+00;-7.793048e+00;-7.414445e+00;2.088825e+01;1.622366e-01;1.262812e+00;-1.273737e+00;7.399241e-01;5.961129e+00;8.387928e-01;1.848013e+00;3.896711e+00;1.379936e-01;-2.236701e-01;-1.514587e+00;-2.876417e+00;-4.305054e-01;1.450600e-01;7.708061e-02;-1.333368e+00;-5.400812e-01;4.931922e-02;1.872014e-01;-6.701307e-02;-1.751450e+00;4.050609e-01;8.834382e-02;-4.328127e-01;-1.045115e-01;-1.048722e-01
'unknown';15.840000;2.298715e+01;-4.377235e+01;2.853854e+01;3.515034e+01;-5.283067e+01;-3.349030e+01;1.043373e+01;-1.995393e+01;-1.488895e+01;-8.845143e+00;-4.502820e+00;-1.105047e+01;2.043247e+01;1.331715e-01;6.698673e-01;-3.818993e+00;-2.700409e-01;5.335512e+00;1.049658e+00;1.140910e+00;6.643179e-01;-1.983486e-01;3.429399e-01;-3.185888e+00;-1.256498e+00;-4.745714e-01;2.803431e-01;-1.692283e-02;-1.113371e+00;-7.476260e-01;-1.262662e+00;-3.783342e-01;1.476771e-01;-1.325255e+00;-2.578571e-01;3.869594e-01;3.445942e-01;8.704480e-01;3.080843e-02
'unknown';15.850000;2.612247e+01;-4.190223e+01;2.037850e+01;3.105164e+01;-5.106317e+01;-2.972199e+01;1.649246e+01;-1.706594e+01;-2.012380e+01;-7.769886e+00;-4.527294e+00;-9.189301e+00;1.978743e+01;8.767139e-01;9.273884e-01;-3.746638e+00;-3.616480e-01;2.301080e+00;4.738155e-01;5.860078e-01;-8.178517e-01;1.246242e+00;2.014535e+00;8.018879e-01;-6.414725e-01;-3.869528e-01;1.778543e-01;-2.232467e-01;2.262638e-02;-1.842481e-01;-1.827091e+00;-1.578607e+00;-2.688875e-01;-7.050794e-01;-1.706434e-02;-1.356018e-02;1.248989e+00;3.939239e-01;1.816409e-01
'unknown';15.860000;2.759630e+01;-4.609542e+01;1.344842e+01;3.046027e+01;-5.099759e+01;-2.935678e+01;1.441062e+01;-2.093804e+01;-9.867244e+00;-1.651404e+00;-6.672508e+00;-1.371879e+01;1.943382e+01;1.253959e+00;8.236233e-01;-3.237014e+00;-9.430975e-01;9.863957e-01;-1.461803e+00;2.045178e+00;8.688366e-01;1.653969e-01;1.346496e+00;1.823498e+00;2.084360e-01;-1.194422e-01;6.020014e-02;-4.128345e-01;1.015056e+00;1.805487e-01;-2.019687e+00;-2.502711e+00;-3.583799e-01;1.436887e-01;-4.065351e-01;-7.704759e-01;1.310789e+00;-4.893003e-01;2.913506e-01
'unknown';15.870000;2.579606e+01;-3.744788e+01;1.758394e+01;3.181352e+01;-4.995604e+01;-3.458375e+01;1.287927e+01;-1.867567e+01;-9.918430e+00;2.507717e+00;-2.698765e+00;-9.287644e+00;1.945281e+01;4.911142e-01;6.970100e-02;-1.451594e+00;1.552120e-01;-9.997665e-01;-5.798511e+00;5.144177e-02;2.690543e-01;-1.292008e-01;-7.932491e-01;2.225664e+00;-1.639264e+00;3.001345e-01;-4.273109e-01;-8.080837e-01;8.552798e-01;-5.785573e-02;-1.766367e+00;-2.164520e+00;-8.504103e-01;4.109125e-01;-4.410480e-01;-5.998067e-01;-3.214308e-01;-8.164337e-01;2.991824e-01
'unknown';15.880000;2.942015e+01;-4.188141e+01;1.375074e+01;3.005391e+01;-4.845226e+01;-3.836843e+01;2.246622e+01;-1.480488e+01;-1.916465e+01;-7.251464e+00;3.700408e+00;-9.959116e+00;2.000257e+01;6.269720e-01;-9.654614e-01;1.087658e-01;3.742727e-01;-3.112500e+00;-8.327733e+00;-3.837063e-01;8.393084e-01;-1.543303e+00;-2.105547e+00;2.656170e+00;-3.204103e+00;6.386379e-01;-5.983379e-01;-9.860586e-01;4.429326e-01;-3.308662e-01;-1.473343e+00;-5.872172e-01;-1.387244e+00;-1.502433e-01;8.245522e-01;6.512437e-01;-1.240419e+00;-6.314955e-01;1.774234e-01
'unknown';15.890000;2.766611e+01;-4.366073e+01;1.296937e+01;3.203088e+01;-5.733467e+01;-5.420872e+01;1.272187e+01;-1.878725e+01;-1.612110e+01;-8.936101e+00;1.414569e+00;-1.926546e+01;2.100373e+01;-9.463469e-01;-2.218487e+00;-1.143129e+00;-1.309612e+00;-4.481307e+00;-6.915817e+00;-2.451602e+00;1.251475e+00;-1.046480e-01;7.415231e-01;-1.221602e+00;-3.017372e+00;7.299191e-01;-4.734584e-01;-8.667287e-01;-4.770601e-01;-8.038207e-01;-3.383637e-01;1.633980e+00;-9.668052e-01;-3.481987e-01;1.447158e+00;1.960062e+00;-1.511602e+00;5.614713e-01;-2.821390e-02
'unknown';15.900000;2.979613e+01;-4.781630e+01;1.629954e+01;3.222295e+01;-6.287077e+01;-6.118296e+01;1.257079e+01;-1.668571e+01;-1.448242e+01;-6.457232e+00;4.551677e+00;-2.475040e+01;2.185155e+01;-1.019000e+00;-2.962576e+00;-1.176584e+00;-1.865017e+00;-4.639549e+00;-3.839236e+00;-3.639523e+00;-3.735903e-01;4.275881e+00;3.835329e+00;-2.654964e+00;-2.259988e+00;5.527827e-01;-2.495770e-01;-6.519100e-01;-1.285141e+00;-7.735838e-01;1.096151e+00;2.938026e+00;-6.450438e-01;-8.988672e-01;1.694454e+00;2.179965e+00;-1.234049e+00;1.734677e+00;-2.078619e-01
'unknown';15.910000;2.087633e+01;-4.557287e+01;1.059391e+01;2.418094e+01;-6.515331e+01;-5.775557e+01;5.568971e+00;-1.147788e+01;-1.278278e+01;5.818216e+00;-9.232409e+00;-1.697886e+01;2.217792e+01;-1.053192e+00;-3.265385e+00;-3.194220e+00;-2.744247e+00;-1.928060e+00;1.271408e-01;-3.154676e+00;-8.654900e-01;4.196994e+00;6.036621e+00;-2.676779e+00;6.960344e-01;2.019926e-01;3.739205e-01;1.277980e-01;-8.552515e-01;-2.477876e-02;2.306662e+00;3.051609e+00;3.471674e-01;-5.410270e-01;6.933243e-01;5.666156e-01;-1.612056e-01;1.720533e+00;-3.126262e-01
'unknown';15.920000;2.772004e+01;-5.573822e+01;9.055555e+00;2.465379e+01;-6.774068e+01;-5.579119e+01;7.845054e+00;-2.032751e+01;5.456017e-01;4.548022e+00;-4.250922e+00;-2.240236e+01;2.217939e+01;-5.674904e-01;-3.701562e+00;-5.291392e+00;-2.776329e+00;1.091633e+00;2.840916e+00;-3.257388e+00;-2.596546e+00;4.778146e+00;6.146729e+00;-2.786488e+00;3.612577e+00;-1.367081e-01;3.229598e-01;1.004211e+00;-5.452111e-02;4.681586e-01;2.427596e+00;2.612526e+00;1.249510e+00;4.698939e-01;-9.703291e-01;-9.665184e-01;1.888053e-01;1.558453e+00;-3.147054e-01
'unknown';15.930000;2.343820e+01;-5.602670e+01;6.202605e-01;2.209422e+01;-6.454002e+01;-5.626890e+01;-6.886406e-01;-2.129380e+01;-2.650140e+00;1.574438e+01;-7.568026e+00;-1.695931e+01;2.184978e+01;6.975010e-01;-1.210004e+00;-3.361982e+00;-9.778494e-01;4.186409e+00;5.002152e+00;-9.068317e-01;-3.421827e-01;3.110841e+00;2.418901e+00;-1.961868e+00;2.649011e+00;-4.884664e-01;1.984739e-01;1.507988e+00;1.301767e+00;6.746847e-01;1.005073e+00;1.463552e+00;1.500332e+00;6.083988e-01;-1.533174e+00;-2.183432e+00;1.369768e-01;4.231262e-01;-2.156821e-01
'unknown';15.940000;2.567775e+01;-6.109719e+01;-5.170603e+00;1.938467e+01;-5.771926e+01;-4.772171e+01;-5.873474e-01;-2.476048e+01;4.341987e+00;1.931333e+01;-1.021295e+01;-6.697291e+00;2.133208e+01;-2.795471e-01;1.030787e+00;-1.365309e+00;-4.074225e-01;4.441197e+00;6.785890e+00;1.484107e+00;1.714225e+00;-3.268750e-02;8.115966e-01;-2.068393e+00;4.555791e+00;-6.755148e-01;2.278595e-01;1.377455e+00;2.054618e+00;6.583995e-01;-7.059750e-01;-2.313831e-01;1.472170e+00;1.330138e-01;-1.495706e+00;-2.736860e+00;3.032727e-01;-9.436722e-01;-4.299933e-02
'unknown';15.950000;2.538498e+01;-4.894340e+01;8.970745e-01;2.192626e+01;-4.923198e+01;-3.677954e+01;5.251012e+00;-1.097231e+01;8.732316e-01;1.053007e+01;-1.606073e+01;-1.158634e+01;2.015924e+01;-2.047939e-01;1.908379e+00;1.351573e+00;-5.552763e-01;1.422522e+00;5.472414e+00;1.976234e+00;2.111874e-02;-1.063458e+00;-2.212972e+00;-2.350942e+00;2.340058e+00;-6.070145e-01;4.603772e-02;4.748817e-01;1.266313e+00;2.716738e-01;-1.543832e+00;-1.907930e+00;2.630069e-01;-6.192139e-01;-7.442080e-01;-1.417899e+00;6.989899e-01;-1.134940e+00;1.755889e-01
'unknown';15.960000;2.534892e+01;-5.412593e+01;2.090605e+00;2.270066e+01;-5.318872e+01;-3.160642e+01;1.229576e+01;-1.691713e+01;-1.379522e+00;1.121316e+01;-1.034653e+01;-2.309890e+00;1.964708e+01;1.022954e+00;1.626523e+00;2.624918e+00;3.043818e-01;-1.056298e+00;1.448870e+00;2.661927e+00;-2.113127e+00;-6.132351e-01;-5.221635e+00;-1.075587e+00;-9.513079e-01;-2.924307e-01;2.319958e-01;-2.779669e-01;5.080582e-01;2.496312e-01;-1.559029e+00;-2.726569e+00;-4.979001e-01;-4.638696e-02;3.535752e-01;-2.224506e-01;1.251294e+00;-1.854556e+00;3.131240e-01
'unknown';15.970000;2.257865e+01;-4.997043e+01;3.747520e+00;1.765985e+01;-5.969268e+01;-3.696448e+01;2.750974e+00;-2.510988e+01;-5.106676e+00;8.729602e+00;-1.925595e+01;-7.452722e+00;1.965720e+01;2.764389e-01;8.665367e-01;9.744705e-01;2.461739e-02;-7.840015e-01;-1.868989e+00;-1.807074e-01;-1.524576e+00;-3.199245e-01;-1.653981e+00;1.036679e+00;-2.721389e-01;1.979359e-01;1.181211e-01;-8.746654e-01;1.551700e-01;1.910510e-01;-1.309316e+00;-1.931787e+00;8.384013e-02;1.250225e+00;4.362060e-01;6.501243e-01;1.759749e+00;-1.269279e+00;3.186550e-01
'unknown';15.980000;3.219569e+01;-5.245107e+01;6.528767e+00;2.303978e+01;-5.777040e+01;-4.038489e+01;1.397231e+01;-2.825733e+01;4.265765e+00;-5.894611e+00;-1.399328e+01;-1.352064e+01;2.012094e+01;6.398155e-01;1.618740e-01;1.363533e+00;5.507866e-01;-2.250684e+00;-3.176254e+00;7.307668e-02;2.255138e+00;1.363422e+00;-5.801520e-01;2.494269e+00;-3.410893e+00;4.876301e-01;-8.442414e-01;-5.825081e-01;1.383175e-01;-4.798201e-01;-1.342855e+00;-5.961489e-01;3.471598e-01;1.811742e+00;-6.118276e-01;1.292422e+00;1.243431e+00;1.852110e-01;2.000626e-01
'unknown';15.990000;2.334379e+01;-4.544815e+01;3.550346e+00;2.187979e+01;-5.086115e+01;-4.173525e+01;3.509203e+00;-1.292509e+01;-3.549035e+00;1.081405e+01;-9.053966e+00;-7.341658e+00;2.091199e+01;5.773808e-01;-1.732624e+00;2.758115e+00;2.767761e-01;-4.526866e+00;-1.873961e+00;3.689859e+00;4.088110e+00;1.292435e-01;-1.283092e+00;4.662874e+00;-2.776545e+00;5.962301e-01;-7.016526e-01;-4.596562e-01;5.553455e-01;-6.430370e-01;-1.521436e+00;1.503065e-01;9.861009e-01;5.310354e-01;-9.967731e-01;-3.689735e-02;4.453337e-01;7.350944e-01;2.550961e-02
'unknown';16.000000;2.816542e+01;-5.557770e+01;9.006856e+00;2.334463e+01;-6.885790e+01;-4.510230e+01;1.228203e+01;-1.173383e+01;4.658767e+00;7.270178e+00;-2.976177e+00;-1.941989e+01;2.145784e+01;-3.348724e+00;1.356239e-02;2.424683e+00;-2.220798e+00;-5.899140e+00;-1.529388e+00;2.462442e+00;4.139241e+00;-3.896957e+00;1.055033e+00;3.328469e+00;1.226950e+00;5.087353e-01;-5.470585e-01;1.801026e-02;3.560302e-02;-5.920892e-01;-2.355102e-01;1.438176e-01;1.168922e-01;-9.932207e-01;-1.142302e+00;-1.303096e-01;-4.560387e-01;1.593768e+00;-1.002716e-01
'unknown';16.010000;2.748068e+01;-5.707023e+01;1.629905e+01;1.889130e+01;-7.678326e+01;-4.397558e+01;2.204541e+01;-1.293108e+01;-4.656960e+00;-4.268253e+00;-1.450129e+00;-1.838582e+01;2.196990e+01;-1.237554e+00;-1.357589e+00;3.220623e+00;-1.804775e+00;-6.566956e+00;-1.940890e+00;3.555114e+00;1.885494e-01;-2.673601e+00;-2.656060e+00;2.846247e+00;1.084412e+00;3.149313e-01;2.684157e-01;1.351050e-01;-8.735265e-01;8.774768e-02;1.146181e+00;-5.523543e-01;-1.323639e+00;-1.657123e+00;-1.054540e-01;1.623206e-01;-1.312353e+00;2.893181e-01;-1.744536e-01
'unknown';16.020000;1.338362e+01;-4.657221e+01;1.227783e+01;1.343004e+01;-7.430505e+01;-4.691167e+01;1.701641e+01;-7.558131e+00;-1.466506e+01;6.921704e+00;-1.152855e+00;-1.863805e+00;2.213566e+01;-1.188010e+00;6.440773e-02;1.310294e+00;-1.368883e+00;-2.408190e+00;-2.423701e+00;7.249101e-01;-7.611856e-01;-2.946664e+00;-5.452160e-01;1.122389e+00;2.627471e+00;1.269213e-01;1.490193e+00;-1.236230e-01;-1.328402e+00;1.138480e+00;2.645247e+00;-2.103537e-01;-1.399090e+00;-1.168600e+00;9.860047e-01;3.086913e-01;-1.396696e+00;-2.173630e+00;-2.133792e-01
